NEIS1633,Colour,Label
5143,#C5D8D9,Neisseria Data
3435,#C5D8D9,Neisseria Data
5558,#C5D8D9,Neisseria Data
3474,#C5D8D9,Neisseria Data
4010,#C5D8D9,Neisseria Data
5734,#C5D8D9,Neisseria Data
3990,#C5D8D9,Neisseria Data
5721,#C5D8D9,Neisseria Data
5010,#C5D8D9,Neisseria Data
5022,#C5D8D9,Neisseria Data
5095,#C5D8D9,Neisseria Data
4007,#C5D8D9,Neisseria Data
3359,#C5D8D9,Neisseria Data
5331,#C5D8D9,Neisseria Data
3898,#C5D8D9,Neisseria Data
368,#C5D8D9,Neisseria Data
3890,#C5D8D9,Neisseria Data
3448,#C5D8D9,Neisseria Data
3364,#C5D8D9,Neisseria Data
675,#C5D8D9,Neisseria Data
3368,#0D2677,New Data
5753,#0D2677,New Data
674,#C5D8D9,Neisseria Data
3371,#C5D8D9,Neisseria Data
670,#C5D8D9,Neisseria Data
660,#C5D8D9,Neisseria Data
680,#C5D8D9,Neisseria Data
2285,#C5D8D9,Neisseria Data
824,#C5D8D9,Neisseria Data
5023,#C5D8D9,Neisseria Data
3370,#C5D8D9,Neisseria Data
843,#C5D8D9,Neisseria Data
3772,#C5D8D9,Neisseria Data
3902,#C5D8D9,Neisseria Data
827,#C5D8D9,Neisseria Data
661,#C5D8D9,Neisseria Data
4729,#C5D8D9,Neisseria Data
937,#C5D8D9,Neisseria Data
4318,#C5D8D9,Neisseria Data
20,#C5D8D9,Neisseria Data
1591,#C5D8D9,Neisseria Data
3443,#C5D8D9,Neisseria Data
1596,#C5D8D9,Neisseria Data
628,#C5D8D9,Neisseria Data
3361,#C5D8D9,Neisseria Data
2398,#C5D8D9,Neisseria Data
366,#C5D8D9,Neisseria Data
2253,#C5D8D9,Neisseria Data
19,#C5D8D9,Neisseria Data
3484,#C5D8D9,Neisseria Data
4395,#C5D8D9,Neisseria Data
4369,#C5D8D9,Neisseria Data
4316,#C5D8D9,Neisseria Data
3841,#C5D8D9,Neisseria Data
22,#C5D8D9,Neisseria Data
3444,#C5D8D9,Neisseria Data
3360,#C5D8D9,Neisseria Data
5019,#C5D8D9,Neisseria Data
3388,#C5D8D9,Neisseria Data
1885,#C5D8D9,Neisseria Data
1557,#C5D8D9,Neisseria Data
1802,#C5D8D9,Neisseria Data
2018,#C5D8D9,Neisseria Data
627,#C5D8D9,Neisseria Data
3619,#C5D8D9,Neisseria Data
3356,#C5D8D9,Neisseria Data
4312,#C5D8D9,Neisseria Data
632,#0D2677,New Data
5690,#C5D8D9,Neisseria Data
3375,#C5D8D9,Neisseria Data
5731,#C5D8D9,Neisseria Data
844,#C5D8D9,Neisseria Data
3921,#C5D8D9,Neisseria Data
3389,#C5D8D9,Neisseria Data
380,#C5D8D9,Neisseria Data
2387,#C5D8D9,Neisseria Data
2403,#C5D8D9,Neisseria Data
5686,#C5D8D9,Neisseria Data
21,#0D2677,New Data
379,#C5D8D9,Neisseria Data
3366,#C5D8D9,Neisseria Data
2365,#C5D8D9,Neisseria Data
3446,#C5D8D9,Neisseria Data
1556,#C5D8D9,Neisseria Data
2379,#C5D8D9,Neisseria Data
3385,#C5D8D9,Neisseria Data
4393,#C5D8D9,Neisseria Data
1593,#C5D8D9,Neisseria Data
5722,#C5D8D9,Neisseria Data
5102,#C5D8D9,Neisseria Data
2528,#C5D8D9,Neisseria Data
1600,#C5D8D9,Neisseria Data
3382,#C5D8D9,Neisseria Data
647,#C5D8D9,Neisseria Data
4381,#C5D8D9,Neisseria Data
167,#C5D8D9,Neisseria Data
365,#C5D8D9,Neisseria Data
1602,#C5D8D9,Neisseria Data
5685,#C5D8D9,Neisseria Data
1888,#C5D8D9,Neisseria Data
667,#C5D8D9,Neisseria Data
624,#C5D8D9,Neisseria Data
851,#C5D8D9,Neisseria Data
1117,#C5D8D9,Neisseria Data
2010,#C5D8D9,Neisseria Data
2378,#C5D8D9,Neisseria Data
2386,#C5D8D9,Neisseria Data
3445,#C5D8D9,Neisseria Data
5725,#C5D8D9,Neisseria Data
3386,#0D2677,New Data
2395,#C5D8D9,Neisseria Data
375,#C5D8D9,Neisseria Data
650,#C5D8D9,Neisseria Data
4644,#C5D8D9,Neisseria Data
652,#C5D8D9,Neisseria Data
2527,#C5D8D9,Neisseria Data
2254,#C5D8D9,Neisseria Data
1603,#C5D8D9,Neisseria Data
4398,#C5D8D9,Neisseria Data
3773,#C5D8D9,Neisseria Data
18,#0D2677,New Data
649,#C5D8D9,Neisseria Data
1597,#C5D8D9,Neisseria Data
5687,#C5D8D9,Neisseria Data
4375,#C5D8D9,Neisseria Data
4413,#0D2677,New Data
3776,#C5D8D9,Neisseria Data
5684,#C5D8D9,Neisseria Data
3394,#C5D8D9,Neisseria Data
3729,#C5D8D9,Neisseria Data
2765,#C5D8D9,Neisseria Data
4417,#0D2677,New Data
1420,#C5D8D9,Neisseria Data
638,#C5D8D9,Neisseria Data
4389,#C5D8D9,Neisseria Data
4730,#C5D8D9,Neisseria Data
4374,#C5D8D9,Neisseria Data
4720,#C5D8D9,Neisseria Data
5755,#0D2677,New Data
4390,#C5D8D9,Neisseria Data
3846,#C5D8D9,Neisseria Data
1844,#C5D8D9,Neisseria Data
637,#C5D8D9,Neisseria Data
663,#C5D8D9,Neisseria Data
3863,#C5D8D9,Neisseria Data
2373,#C5D8D9,Neisseria Data
4402,#C5D8D9,Neisseria Data
3447,#C5D8D9,Neisseria Data
3387,#0D2677,New Data
1549,#C5D8D9,Neisseria Data
2022,#C5D8D9,Neisseria Data
2011,#C5D8D9,Neisseria Data
664,#C5D8D9,Neisseria Data
648,#C5D8D9,Neisseria Data
4387,#C5D8D9,Neisseria Data
2199,#0D2677,New Data
846,#C5D8D9,Neisseria Data
625,#C5D8D9,Neisseria Data
3392,#C5D8D9,Neisseria Data
3903,#C5D8D9,Neisseria Data
5005,#C5D8D9,Neisseria Data
4385,#C5D8D9,Neisseria Data
4394,#C5D8D9,Neisseria Data
654,#0D2677,New Data
5144,#C5D8D9,Neisseria Data
3438,#C5D8D9,Neisseria Data
845,#C5D8D9,Neisseria Data
4378,#C5D8D9,Neisseria Data
1454,#C5D8D9,Neisseria Data
656,#C5D8D9,Neisseria Data
1427,#C5D8D9,Neisseria Data
2659,#C5D8D9,Neisseria Data
1421,#C5D8D9,Neisseria Data
1595,#C5D8D9,Neisseria Data
2402,#C5D8D9,Neisseria Data
633,#C5D8D9,Neisseria Data
3777,#C5D8D9,Neisseria Data
3276,#C5D8D9,Neisseria Data
850,#C5D8D9,Neisseria Data
2376,#C5D8D9,Neisseria Data
849,#C5D8D9,Neisseria Data
2383,#C5D8D9,Neisseria Data
1563,#C5D8D9,Neisseria Data
655,#C5D8D9,Neisseria Data
5732,#C5D8D9,Neisseria Data
5688,#C5D8D9,Neisseria Data
2021,#C5D8D9,Neisseria Data
631,#C5D8D9,Neisseria Data
3771,#C5D8D9,Neisseria Data
1560,#C5D8D9,Neisseria Data
4370,#C5D8D9,Neisseria Data
823,#C5D8D9,Neisseria Data
853,#C5D8D9,Neisseria Data
5711,#C5D8D9,Neisseria Data
745,#C5D8D9,Neisseria Data
3362,#C5D8D9,Neisseria Data
4414,#0D2677,New Data
1946,#C5D8D9,Neisseria Data
2200,#C5D8D9,Neisseria Data
1947,#C5D8D9,Neisseria Data
2366,#C5D8D9,Neisseria Data
5012,#C5D8D9,Neisseria Data
5735,#C5D8D9,Neisseria Data
3916,#C5D8D9,Neisseria Data
5825,#C5D8D9,Neisseria Data
3919,#C5D8D9,Neisseria Data
3774,#C5D8D9,Neisseria Data
4411,#0D2677,New Data
4721,#C5D8D9,Neisseria Data
3986,#C5D8D9,Neisseria Data
2408,#C5D8D9,Neisseria Data
3864,#C5D8D9,Neisseria Data
4372,#C5D8D9,Neisseria Data
3887,#C5D8D9,Neisseria Data
3867,#C5D8D9,Neisseria Data
3377,#C5D8D9,Neisseria Data
373,#0D2677,New Data
5009,#C5D8D9,Neisseria Data
5018,#C5D8D9,Neisseria Data
3358,#C5D8D9,Neisseria Data
653,#C5D8D9,Neisseria Data
23,#0D2677,New Data
3959,#C5D8D9,Neisseria Data
4397,#C5D8D9,Neisseria Data
5724,#C5D8D9,Neisseria Data
3915,#C5D8D9,Neisseria Data
374,#C5D8D9,Neisseria Data
1422,#C5D8D9,Neisseria Data
372,#0D2677,New Data
658,#0D2677,New Data
677,#C5D8D9,Neisseria Data
1426,#C5D8D9,Neisseria Data
3384,#C5D8D9,Neisseria Data
644,#0D2677,New Data
5554,#C5D8D9,Neisseria Data
630,#C5D8D9,Neisseria Data
3376,#C5D8D9,Neisseria Data
3369,#C5D8D9,Neisseria Data
451,#C5D8D9,Neisseria Data
3920,#C5D8D9,Neisseria Data
1554,#C5D8D9,Neisseria Data
3886,#C5D8D9,Neisseria Data
3363,#C5D8D9,Neisseria Data
3812,#C5D8D9,Neisseria Data
682,#C5D8D9,Neisseria Data
4306,#0D2677,New Data
378,#0D2677,New Data
2392,#C5D8D9,Neisseria Data
371,#C5D8D9,Neisseria Data
1943,#C5D8D9,Neisseria Data
299,#C5D8D9,Neisseria Data
679,#C5D8D9,Neisseria Data
1599,#C5D8D9,Neisseria Data
3365,#C5D8D9,Neisseria Data
4717,#C5D8D9,Neisseria Data
3991,#C5D8D9,Neisseria Data
3379,#C5D8D9,Neisseria Data
5726,#C5D8D9,Neisseria Data
639,#C5D8D9,Neisseria Data
3813,#C5D8D9,Neisseria Data
4408,#0D2677,New Data
2757,#C5D8D9,Neisseria Data
4728,#C5D8D9,Neisseria Data
17,#C5D8D9,Neisseria Data
681,#C5D8D9,Neisseria Data
676,#C5D8D9,Neisseria Data
3374,#C5D8D9,Neisseria Data
672,#C5D8D9,Neisseria Data
673,#C5D8D9,Neisseria Data
3372,#C5D8D9,Neisseria Data
2367,#C5D8D9,Neisseria Data
659,#C5D8D9,Neisseria Data
4777,#0D2677,New Data
2401,#C5D8D9,Neisseria Data
643,#C5D8D9,Neisseria Data
3381,#C5D8D9,Neisseria Data
3485,#0D2677,New Data
668,#C5D8D9,Neisseria Data
636,#0D2677,New Data
3992,#C5D8D9,Neisseria Data
2409,#C5D8D9,Neisseria Data
3367,#C5D8D9,Neisseria Data
370,#C5D8D9,Neisseria Data
1592,#C5D8D9,Neisseria Data
854,#C5D8D9,Neisseria Data
1604,#C5D8D9,Neisseria Data
1555,#C5D8D9,Neisseria Data
1805,#C5D8D9,Neisseria Data
2020,#C5D8D9,Neisseria Data
1122,#C5D8D9,Neisseria Data
1890,#C5D8D9,Neisseria Data
3440,#C5D8D9,Neisseria Data
5750,#C5D8D9,Neisseria Data
2407,#C5D8D9,Neisseria Data
4384,#C5D8D9,Neisseria Data
678,#C5D8D9,Neisseria Data
640,#C5D8D9,Neisseria Data
3393,#C5D8D9,Neisseria Data
3380,#C5D8D9,Neisseria Data
1601,#C5D8D9,Neisseria Data
3378,#C5D8D9,Neisseria Data
3924,#C5D8D9,Neisseria Data
3456,#C5D8D9,Neisseria Data
3383,#C5D8D9,Neisseria Data
2019,#C5D8D9,Neisseria Data
1889,#C5D8D9,Neisseria Data
2015,#C5D8D9,Neisseria Data
2017,#C5D8D9,Neisseria Data
1553,#C5D8D9,Neisseria Data
1884,#C5D8D9,Neisseria Data
2012,#C5D8D9,Neisseria Data
3373,#C5D8D9,Neisseria Data
3925,#C5D8D9,Neisseria Data
662,#C5D8D9,Neisseria Data
666,#C5D8D9,Neisseria Data
2813,#C5D8D9,Neisseria Data
2016,#C5D8D9,Neisseria Data
825,#0D2677,New Data
2236,#C5D8D9,Neisseria Data
5003,#C5D8D9,Neisseria Data
669,#C5D8D9,Neisseria Data
3845,#C5D8D9,Neisseria Data
4386,#C5D8D9,Neisseria Data
4373,#C5D8D9,Neisseria Data
5020,#C5D8D9,Neisseria Data
5691,#C5D8D9,Neisseria Data
4778,#0D2677,New Data
5758,#0D2677,New Data
4404,#C5D8D9,Neisseria Data
5756,#0D2677,New Data
629,#C5D8D9,Neisseria Data
2406,#C5D8D9,Neisseria Data
4320,#C5D8D9,Neisseria Data
3967,#C5D8D9,Neisseria Data
1945,#C5D8D9,Neisseria Data
4403,#C5D8D9,Neisseria Data
645,#C5D8D9,Neisseria Data
3987,#C5D8D9,Neisseria Data
3457,#C5D8D9,Neisseria Data
5720,#C5D8D9,Neisseria Data
2024,#C5D8D9,Neisseria Data
5013,#C5D8D9,Neisseria Data
5682,#C5D8D9,Neisseria Data
5757,#0D2677,New Data
642,#C5D8D9,Neisseria Data
3390,#C5D8D9,Neisseria Data
626,#C5D8D9,Neisseria Data
5213,#C5D8D9,Neisseria Data
3391,#C5D8D9,Neisseria Data
5014,#C5D8D9,Neisseria Data
5692,#C5D8D9,Neisseria Data
5710,#C5D8D9,Neisseria Data
3918,#C5D8D9,Neisseria Data
5718,#0D2677,New Data
4328,#C5D8D9,Neisseria Data
5004,#C5D8D9,Neisseria Data
367,#0D2677,New Data
646,#C5D8D9,Neisseria Data
3951,#C5D8D9,Neisseria Data
4383,#C5D8D9,Neisseria Data
2530,#C5D8D9,Neisseria Data
1804,#C5D8D9,Neisseria Data
4388,#C5D8D9,Neisseria Data
826,#C5D8D9,Neisseria Data
4271,#C5D8D9,Neisseria Data
4718,#0D2677,New Data
2548,#C5D8D9,Neisseria Data
1886,#C5D8D9,Neisseria Data
5824,#C5D8D9,Neisseria Data
683,#0D2677,New Data
5823,#C5D8D9,Neisseria Data
4371,#C5D8D9,Neisseria Data
4409,#0D2677,New Data
657,#0D2677,New Data
2014,#C5D8D9,Neisseria Data
5754,#0D2677,New Data
4719,#C5D8D9,Neisseria Data
2405,#C5D8D9,Neisseria Data
5059,#C5D8D9,Neisseria Data
5553,#C5D8D9,Neisseria Data
848,#C5D8D9,Neisseria Data
2255,#C5D8D9,Neisseria Data
3844,#C5D8D9,Neisseria Data
4319,#C5D8D9,Neisseria Data
3775,#C5D8D9,Neisseria Data
2815,#C5D8D9,Neisseria Data
855,#C5D8D9,Neisseria Data
4391,#C5D8D9,Neisseria Data
651,#C5D8D9,Neisseria Data
2370,#C5D8D9,Neisseria Data
2372,#C5D8D9,Neisseria Data
2380,#C5D8D9,Neisseria Data
2377,#C5D8D9,Neisseria Data
2388,#C5D8D9,Neisseria Data
2375,#C5D8D9,Neisseria Data
3988,#C5D8D9,Neisseria Data
1887,#C5D8D9,Neisseria Data
1725,#C5D8D9,Neisseria Data
1558,#C5D8D9,Neisseria Data
1548,#C5D8D9,Neisseria Data
2013,#C5D8D9,Neisseria Data
841,#C5D8D9,Neisseria Data
2381,#C5D8D9,Neisseria Data
3989,#C5D8D9,Neisseria Data
2385,#C5D8D9,Neisseria Data
3891,#C5D8D9,Neisseria Data
4392,#C5D8D9,Neisseria Data
2400,#C5D8D9,Neisseria Data
2382,#C5D8D9,Neisseria Data
4412,#0D2677,New Data
2391,#0D2677,New Data
4317,#C5D8D9,Neisseria Data
2393,#C5D8D9,Neisseria Data
635,#C5D8D9,Neisseria Data
1562,#C5D8D9,Neisseria Data
4376,#C5D8D9,Neisseria Data
3922,#C5D8D9,Neisseria Data
1594,#C5D8D9,Neisseria Data
634,#C5D8D9,Neisseria Data
3923,#C5D8D9,Neisseria Data
3355,#C5D8D9,Neisseria Data
2384,#C5D8D9,Neisseria Data
1944,#C5D8D9,Neisseria Data
3968,#C5D8D9,Neisseria Data
2374,#C5D8D9,Neisseria Data
852,#C5D8D9,Neisseria Data
1766,#C5D8D9,Neisseria Data
2404,#C5D8D9,Neisseria Data
2198,#C5D8D9,Neisseria Data
4305,#0D2677,New Data
2242,#C5D8D9,Neisseria Data
2368,#C5D8D9,Neisseria Data
2284,#C5D8D9,Neisseria Data
2197,#C5D8D9,Neisseria Data
5712,#C5D8D9,Neisseria Data
2371,#C5D8D9,Neisseria Data
4379,#C5D8D9,Neisseria Data
746,#C5D8D9,Neisseria Data
377,#C5D8D9,Neisseria Data
665,#C5D8D9,Neisseria Data
3958,#C5D8D9,Neisseria Data
376,#C5D8D9,Neisseria Data
369,#C5D8D9,Neisseria Data
3442,#C5D8D9,Neisseria Data
2369,#C5D8D9,Neisseria Data
4400,#C5D8D9,Neisseria Data
2237,#C5D8D9,Neisseria Data
2394,#C5D8D9,Neisseria Data
16,#0D2677,New Data
4410,#0D2677,New Data
5007,#C5D8D9,Neisseria Data
4382,#C5D8D9,Neisseria Data
2529,#C5D8D9,Neisseria Data
671,#C5D8D9,Neisseria Data
747,#C5D8D9,Neisseria Data
1590,#C5D8D9,Neisseria Data
3865,#C5D8D9,Neisseria Data
4396,#C5D8D9,Neisseria Data
2364,#C5D8D9,Neisseria Data
4331,#C5D8D9,Neisseria Data
3960,#C5D8D9,Neisseria Data
3917,#C5D8D9,Neisseria Data
3866,#C5D8D9,Neisseria Data
3778,#C5D8D9,Neisseria Data
3454,#C5D8D9,Neisseria Data
3847,#C5D8D9,Neisseria Data
1551,#C5D8D9,Neisseria Data
2399,#C5D8D9,Neisseria Data
1552,#C5D8D9,Neisseria Data
1877,#C5D8D9,Neisseria Data
4738,#C5D8D9,Neisseria Data
2521,#C5D8D9,Neisseria Data
2640,#C5D8D9,Neisseria Data
2589,#C5D8D9,Neisseria Data
1728,#C5D8D9,Neisseria Data
2094,#C5D8D9,Neisseria Data
871,#C5D8D9,Neisseria Data
302,#C5D8D9,Neisseria Data
885,#C5D8D9,Neisseria Data
1809,#C5D8D9,Neisseria Data
5766,#C5D8D9,Neisseria Data
623,#C5D8D9,Neisseria Data
238,#C5D8D9,Neisseria Data
3709,#C5D8D9,Neisseria Data
2003,#C5D8D9,Neisseria Data
2616,#C5D8D9,Neisseria Data
4212,#C5D8D9,Neisseria Data
4058,#C5D8D9,Neisseria Data
36,#C5D8D9,Neisseria Data
3793,#C5D8D9,Neisseria Data
1385,#C5D8D9,Neisseria Data
4468,#C5D8D9,Neisseria Data
2628,#C5D8D9,Neisseria Data
4449,#C5D8D9,Neisseria Data
3623,#C5D8D9,Neisseria Data
4013,#C5D8D9,Neisseria Data
5674,#C5D8D9,Neisseria Data
2479,#C5D8D9,Neisseria Data
270,#C5D8D9,Neisseria Data
5185,#C5D8D9,Neisseria Data
4252,#C5D8D9,Neisseria Data
5161,#C5D8D9,Neisseria Data
5209,#C5D8D9,Neisseria Data
2694,#C5D8D9,Neisseria Data
5231,#C5D8D9,Neisseria Data
4472,#C5D8D9,Neisseria Data
5852,#C5D8D9,Neisseria Data
5193,#C5D8D9,Neisseria Data
4467,#C5D8D9,Neisseria Data
3906,#C5D8D9,Neisseria Data
1405,#C5D8D9,Neisseria Data
3677,#C5D8D9,Neisseria Data
897,#C5D8D9,Neisseria Data
2877,#C5D8D9,Neisseria Data
4343,#C5D8D9,Neisseria Data
724,#C5D8D9,Neisseria Data
5533,#C5D8D9,Neisseria Data
4425,#C5D8D9,Neisseria Data
4497,#C5D8D9,Neisseria Data
320,#C5D8D9,Neisseria Data
505,#C5D8D9,Neisseria Data
1707,#C5D8D9,Neisseria Data
3612,#C5D8D9,Neisseria Data
604,#C5D8D9,Neisseria Data
3848,#C5D8D9,Neisseria Data
2756,#C5D8D9,Neisseria Data
2925,#C5D8D9,Neisseria Data
346,#C5D8D9,Neisseria Data
1628,#C5D8D9,Neisseria Data
4102,#C5D8D9,Neisseria Data
3516,#C5D8D9,Neisseria Data
1578,#C5D8D9,Neisseria Data
284,#C5D8D9,Neisseria Data
1387,#C5D8D9,Neisseria Data
4085,#C5D8D9,Neisseria Data
2143,#C5D8D9,Neisseria Data
2526,#C5D8D9,Neisseria Data
104,#C5D8D9,Neisseria Data
1492,#C5D8D9,Neisseria Data
1868,#C5D8D9,Neisseria Data
3945,#C5D8D9,Neisseria Data
3522,#C5D8D9,Neisseria Data
974,#C5D8D9,Neisseria Data
550,#C5D8D9,Neisseria Data
391,#C5D8D9,Neisseria Data
2684,#C5D8D9,Neisseria Data
5896,#C5D8D9,Neisseria Data
1449,#C5D8D9,Neisseria Data
32,#C5D8D9,Neisseria Data
4491,#C5D8D9,Neisseria Data
261,#C5D8D9,Neisseria Data
3667,#C5D8D9,Neisseria Data
2828,#C5D8D9,Neisseria Data
4292,#C5D8D9,Neisseria Data
4521,#C5D8D9,Neisseria Data
4050,#C5D8D9,Neisseria Data
2632,#C5D8D9,Neisseria Data
4501,#C5D8D9,Neisseria Data
4511,#C5D8D9,Neisseria Data
1382,#C5D8D9,Neisseria Data
265,#C5D8D9,Neisseria Data
2753,#C5D8D9,Neisseria Data
2251,#C5D8D9,Neisseria Data
954,#C5D8D9,Neisseria Data
4091,#C5D8D9,Neisseria Data
2166,#C5D8D9,Neisseria Data
3675,#C5D8D9,Neisseria Data
787,#C5D8D9,Neisseria Data
2313,#C5D8D9,Neisseria Data
1864,#C5D8D9,Neisseria Data
2701,#C5D8D9,Neisseria Data
3952,#C5D8D9,Neisseria Data
5041,#C5D8D9,Neisseria Data
5868,#C5D8D9,Neisseria Data
4493,#C5D8D9,Neisseria Data
2249,#C5D8D9,Neisseria Data
777,#C5D8D9,Neisseria Data
70,#C5D8D9,Neisseria Data
4492,#C5D8D9,Neisseria Data
2645,#C5D8D9,Neisseria Data
1138,#C5D8D9,Neisseria Data
4469,#C5D8D9,Neisseria Data
757,#C5D8D9,Neisseria Data
2042,#C5D8D9,Neisseria Data
1357,#C5D8D9,Neisseria Data
583,#C5D8D9,Neisseria Data
1473,#C5D8D9,Neisseria Data
622,#C5D8D9,Neisseria Data
74,#C5D8D9,Neisseria Data
5039,#C5D8D9,Neisseria Data
3282,#C5D8D9,Neisseria Data
1254,#C5D8D9,Neisseria Data
3626,#C5D8D9,Neisseria Data
5949,#C5D8D9,Neisseria Data
1082,#C5D8D9,Neisseria Data
1954,#C5D8D9,Neisseria Data
2824,#C5D8D9,Neisseria Data
3252,#C5D8D9,Neisseria Data
73,#C5D8D9,Neisseria Data
2665,#C5D8D9,Neisseria Data
1158,#C5D8D9,Neisseria Data
1143,#C5D8D9,Neisseria Data
987,#C5D8D9,Neisseria Data
2611,#C5D8D9,Neisseria Data
2428,#C5D8D9,Neisseria Data
2747,#C5D8D9,Neisseria Data
2535,#C5D8D9,Neisseria Data
1358,#C5D8D9,Neisseria Data
2718,#C5D8D9,Neisseria Data
318,#C5D8D9,Neisseria Data
2736,#C5D8D9,Neisseria Data
2622,#C5D8D9,Neisseria Data
4508,#C5D8D9,Neisseria Data
1648,#C5D8D9,Neisseria Data
2595,#C5D8D9,Neisseria Data
359,#C5D8D9,Neisseria Data
1157,#C5D8D9,Neisseria Data
3430,#C5D8D9,Neisseria Data
2390,#C5D8D9,Neisseria Data
553,#C5D8D9,Neisseria Data
858,#C5D8D9,Neisseria Data
977,#C5D8D9,Neisseria Data
5811,#C5D8D9,Neisseria Data
1564,#C5D8D9,Neisseria Data
4555,#C5D8D9,Neisseria Data
4755,#C5D8D9,Neisseria Data
991,#C5D8D9,Neisseria Data
3840,#C5D8D9,Neisseria Data
1056,#C5D8D9,Neisseria Data
5587,#C5D8D9,Neisseria Data
3627,#C5D8D9,Neisseria Data
2520,#C5D8D9,Neisseria Data
2588,#C5D8D9,Neisseria Data
3658,#C5D8D9,Neisseria Data
1533,#C5D8D9,Neisseria Data
71,#C5D8D9,Neisseria Data
4745,#C5D8D9,Neisseria Data
1045,#C5D8D9,Neisseria Data
1467,#C5D8D9,Neisseria Data
5570,#C5D8D9,Neisseria Data
387,#C5D8D9,Neisseria Data
880,#C5D8D9,Neisseria Data
3,#C5D8D9,Neisseria Data
1970,#C5D8D9,Neisseria Data
3654,#C5D8D9,Neisseria Data
1465,#C5D8D9,Neisseria Data
3532,#C5D8D9,Neisseria Data
3546,#C5D8D9,Neisseria Data
3554,#C5D8D9,Neisseria Data
2359,#C5D8D9,Neisseria Data
206,#C5D8D9,Neisseria Data
1962,#C5D8D9,Neisseria Data
5942,#C5D8D9,Neisseria Data
443,#C5D8D9,Neisseria Data
2168,#C5D8D9,Neisseria Data
4076,#C5D8D9,Neisseria Data
303,#C5D8D9,Neisseria Data
886,#C5D8D9,Neisseria Data
347,#C5D8D9,Neisseria Data
519,#C5D8D9,Neisseria Data
395,#C5D8D9,Neisseria Data
920,#C5D8D9,Neisseria Data
3342,#C5D8D9,Neisseria Data
1432,#C5D8D9,Neisseria Data
1883,#C5D8D9,Neisseria Data
868,#C5D8D9,Neisseria Data
484,#C5D8D9,Neisseria Data
3580,#C5D8D9,Neisseria Data
811,#C5D8D9,Neisseria Data
240,#C5D8D9,Neisseria Data
4296,#C5D8D9,Neisseria Data
1695,#C5D8D9,Neisseria Data
2732,#C5D8D9,Neisseria Data
211,#C5D8D9,Neisseria Data
1993,#C5D8D9,Neisseria Data
2089,#C5D8D9,Neisseria Data
1629,#C5D8D9,Neisseria Data
3682,#C5D8D9,Neisseria Data
1717,#C5D8D9,Neisseria Data
2785,#C5D8D9,Neisseria Data
4539,#C5D8D9,Neisseria Data
324,#C5D8D9,Neisseria Data
5854,#C5D8D9,Neisseria Data
2812,#C5D8D9,Neisseria Data
720,#C5D8D9,Neisseria Data
694,#C5D8D9,Neisseria Data
913,#C5D8D9,Neisseria Data
1518,#C5D8D9,Neisseria Data
1958,#C5D8D9,Neisseria Data
911,#C5D8D9,Neisseria Data
945,#C5D8D9,Neisseria Data
1517,#C5D8D9,Neisseria Data
4054,#C5D8D9,Neisseria Data
912,#C5D8D9,Neisseria Data
33,#C5D8D9,Neisseria Data
1965,#C5D8D9,Neisseria Data
914,#C5D8D9,Neisseria Data
3977,#C5D8D9,Neisseria Data
910,#C5D8D9,Neisseria Data
888,#C5D8D9,Neisseria Data
2130,#C5D8D9,Neisseria Data
1996,#C5D8D9,Neisseria Data
931,#C5D8D9,Neisseria Data
915,#C5D8D9,Neisseria Data
1726,#C5D8D9,Neisseria Data
2034,#C5D8D9,Neisseria Data
278,#C5D8D9,Neisseria Data
2865,#C5D8D9,Neisseria Data
4334,#C5D8D9,Neisseria Data
2334,#C5D8D9,Neisseria Data
2239,#C5D8D9,Neisseria Data
4144,#C5D8D9,Neisseria Data
3706,#C5D8D9,Neisseria Data
1067,#C5D8D9,Neisseria Data
2426,#C5D8D9,Neisseria Data
2681,#C5D8D9,Neisseria Data
437,#C5D8D9,Neisseria Data
2635,#C5D8D9,Neisseria Data
717,#C5D8D9,Neisseria Data
2119,#C5D8D9,Neisseria Data
1376,#C5D8D9,Neisseria Data
866,#C5D8D9,Neisseria Data
3693,#C5D8D9,Neisseria Data
2634,#C5D8D9,Neisseria Data
2129,#C5D8D9,Neisseria Data
1934,#C5D8D9,Neisseria Data
2447,#C5D8D9,Neisseria Data
258,#C5D8D9,Neisseria Data
729,#C5D8D9,Neisseria Data
2440,#C5D8D9,Neisseria Data
3880,#C5D8D9,Neisseria Data
304,#C5D8D9,Neisseria Data
708,#C5D8D9,Neisseria Data
3665,#C5D8D9,Neisseria Data
3539,#C5D8D9,Neisseria Data
292,#C5D8D9,Neisseria Data
839,#C5D8D9,Neisseria Data
4541,#C5D8D9,Neisseria Data
2146,#C5D8D9,Neisseria Data
4536,#C5D8D9,Neisseria Data
830,#C5D8D9,Neisseria Data
329,#C5D8D9,Neisseria Data
406,#C5D8D9,Neisseria Data
782,#C5D8D9,Neisseria Data
2508,#C5D8D9,Neisseria Data
103,#C5D8D9,Neisseria Data
3630,#C5D8D9,Neisseria Data
2134,#C5D8D9,Neisseria Data
496,#C5D8D9,Neisseria Data
242,#C5D8D9,Neisseria Data
2879,#C5D8D9,Neisseria Data
2360,#C5D8D9,Neisseria Data
15,#C5D8D9,Neisseria Data
2889,#C5D8D9,Neisseria Data
54,#C5D8D9,Neisseria Data
1742,#C5D8D9,Neisseria Data
864,#C5D8D9,Neisseria Data
2044,#C5D8D9,Neisseria Data
4505,#C5D8D9,Neisseria Data
